Train Start,Train End,Val R2,Test R2,Validation Cumulative Return,Validation Sharpe Ratio,Test Sharpe,Test Return,Final Val Capital,Final Test Capital,Total Val Profit,Total Test Profit,Average PnL,Average PnL (%)
2001-01-01,2021-12-31,0.009355299510249049,-0.020797041726401178,4.931808351274853,1.486089728601074,-0.2561639172824712,-0.23696129640035224,5931808.351274853,763038.7035996477,4931808.351274853,-236961.29640035224,-128.13781862074103,-0.012813781862074103
