Train Start,Train End,Val R2,Test R2,Validation Cumulative Return,Validation Sharpe Ratio,Test Sharpe,Test Return,Final Val Capital,Final Test Capital,Total Val Profit,Total Test Profit,Average PnL,Average PnL (%)
2008-01-01,2021-12-31,-0.10672008946879497,-0.05017255543405863,1.1018890620555792,0.7843642676167373,-0.40596172470297154,-0.2561967326352602,2101889.0620555794,743803.2673647398,1101889.0620555792,-256196.7326352602,-296.36782859801554,-0.029636782859801553
