Train Start,Train End,Val R2,Test R2,Validation Cumulative Return,Validation Sharpe Ratio,Test Sharpe,Test Return,Final Val Capital,Final Test Capital,Total Val Profit,Total Test Profit,Average PnL,Average PnL (%)
1993-01-01,2021-12-31,-0.08808503754850583,-0.48116964376728033,83.77065491652476,3.272120355116706,-0.5700100384447311,-0.5616508560303005,84770654.91652477,438349.1439696995,83770654.91652477,-561650.8560303005,-498.8405200760447,-0.04988405200760447
