Train Start,Train End,Val R2,Test R2,Validation Cumulative Return,Validation Sharpe Ratio,Test Sharpe,Test Return,Final Val Capital,Final Test Capital,Total Val Profit,Total Test Profit,Average PnL,Average PnL (%)
2005-01-01,2021-12-31,-0.07685382688688991,-0.021003027577738198,2.077425841257968,1.0957584724196634,-0.2390825679988355,-0.19284151412955597,3077425.841257968,807158.485870444,2077425.841257968,-192841.51412955596,-107.56132168967416,-0.010756132168967416
