Train Start,Train End,Val R2,Test R2,Validation Cumulative Return,Validation Sharpe Ratio,Test Sharpe,Test Return,Final Val Capital,Final Test Capital,Total Val Profit,Total Test Profit,Average PnL,Average PnL (%)
1994-01-01,2021-12-31,-0.07775649412983254,-0.46018427661866057,27.767293769773186,2.501788473256456,-0.4202836575094162,-0.44189191739700917,28767293.769773185,558108.0826029908,27767293.769773185,-441891.91739700915,-319.6518519435807,-0.03196518519435807
