Train Start,Train End,Val R2,Test R2,Validation Cumulative Return,Validation Sharpe Ratio,Test Sharpe,Test Return,Final Val Capital,Final Test Capital,Total Val Profit,Total Test Profit,Average PnL,Average PnL (%)
2019-01-01,2021-12-31,0.2455351143700416,-0.9817940245323433,3.4678407007045973,9.061471029990862,0.56443853041687,0.18743324813699846,4467840.700704597,1187433.2481369984,3467840.7007045974,187433.24813699847,925.9192569298323,0.09259192569298323
