Train Start,Train End,Val R2,Test R2,Validation Cumulative Return,Validation Sharpe Ratio,Test Sharpe,Test Return,Final Val Capital,Final Test Capital,Total Val Profit,Total Test Profit,Average PnL,Average PnL (%)
1981-01-01,2021-12-31,-0.8372428763950659,-0.4878169527923726,0.728987342714885,0.3345635054505423,-0.6061268179648025,-0.7260409153995104,1728987.342714885,273959.0846004896,728987.342714885,-726040.9153995104,-567.4893613889674,-0.05674893613889674
