Train Start,Train End,Val R2,Test R2,Validation Cumulative Return,Validation Sharpe Ratio,Test Sharpe,Test Return,Final Val Capital,Final Test Capital,Total Val Profit,Total Test Profit,Average PnL,Average PnL (%)
2010-01-01,2021-12-31,-0.9649336807210491,-0.2305812166099681,0.5561712413270286,0.6199626836282217,1.2755079058035352,0.5935545253717065,1556171.2413270287,1593554.5253717066,556171.2413270286,593554.5253717065,856.9222540967339,0.0856922254096734
