Train Start,Train End,Val R2,Test R2,Validation Cumulative Return,Validation Sharpe Ratio,Test Sharpe,Test Return,Final Val Capital,Final Test Capital,Total Val Profit,Total Test Profit,Average PnL,Average PnL (%)
1983-01-01,2021-12-31,-0.1320275460907363,-0.4171113533097124,146.28264968105856,3.257365849168213,-0.8043268156970229,-0.8041271066379407,147282649.68105856,195872.89336205926,146282649.68105856,-804127.1066379407,-816.2273396598439,-0.08162273396598439
