train_val_start,train_val_end,test_start,test_end,Train R2,Val R2,Test R2,Train RMSE,Val RMSE,Test RMSE,Real Cumulative Return,Real Sharpe Ratio,Final Real Capital,Total Real Profit,Average PnL,Average PnL (%),window,stride,batch_size,shuffle_train_set,lr,epochs,dropout_rate,device
2000-01-01,2015-04-30,2000-01-01,2015-04-30,-0.3148961067199707,-0.38197994232177734,-3.8941097259521484,0.03662969544529915,0.054514918476343155,0.060129035264253616,2.7970301659833816,0.6990172694438128,3797030.1659833817,2797030.1659833817,1085.4944325768872,0.10854944325768873,50,50,64,False,0.001,20,0.2,mps
2000-01-01,2015-04-30,2000-01-01,2015-04-30,-0.26687753200531006,-0.35520923137664795,0.08898270130157471,0.035954639315605164,0.053984321653842926,0.02594243362545967,-0.5311512121644679,-0.39791856184102464,468848.7878355321,-531151.2121644679,-301.1887791264238,-0.030118877912642384,50,50,64,False,0.001,20,0.2,mps
