train_val_start,train_val_end,test_start,test_end,Train R2,Val R2,Test R2,Train RMSE,Val RMSE,Test RMSE,Real Cumulative Return,Real Sharpe Ratio,Final Real Capital,Total Real Profit,Average PnL,Average PnL (%),window,stride,batch_size,shuffle_train_set,lr,epochs,dropout_rate,device
1995-01-01,2010-04-30,1995-01-01,2010-04-30,-0.25576484203338623,-0.20394539833068848,-0.08313727378845215,0.041648682206869125,0.020942142233252525,0.04676126688718796,2.778640932909624,0.6963959963003844,3778640.932909624,2778640.932909624,1082.3197367148005,0.10823197367148005,50,50,64,False,0.001,20,0.2,mps
1995-01-01,2010-04-30,1995-01-01,2010-04-30,-0.6644542217254639,-0.864843487739563,-0.04353654384613037,0.04794938489794731,0.026063870638608932,0.04589848592877388,2.2319745630299876,0.6144697608391515,3231974.5630299877,2231974.5630299877,978.8567058569199,0.097885670585692,50,50,64,False,0.001,20,0.2,mps
