Train Start,Train End,Val R2,Test R2,Validation Cumulative Return,Validation Sharpe Ratio,Test Sharpe,Test Return,Final Val Capital,Final Test Capital,Total Val Profit,Total Test Profit,Average PnL,Average PnL (%)
2004-01-01,2021-12-31,0.11649169447721064,0.07097405262713452,10.490349023140794,7.68983215372437,6.425051090086962,2.257471347811005,11490349.023140794,3257471.347811005,10490349.023140794,2257471.347811005,4803.430633359856,0.4803430633359856
