Train Start,Train End,Val R2,Test R2,Validation Cumulative Return,Validation Sharpe Ratio,Test Sharpe,Test Return,Final Val Capital,Final Test Capital,Total Val Profit,Total Test Profit,Average PnL,Average PnL (%)
2012-01-01,2021-12-31,-0.020728512491936968,0.040865232739481394,8.015863663372171,6.860843505527673,6.537864934173976,2.2530465952972283,9015863.66337217,3253046.595297228,8015863.663372171,2253046.595297228,4795.475312904186,0.47954753129041855
