Train Start,Train End,Val R2,Test R2,Validation Cumulative Return,Validation Sharpe Ratio,Test Sharpe,Test Return,Final Val Capital,Final Test Capital,Total Val Profit,Total Test Profit,Average PnL,Average PnL (%)
1980-01-01,2021-12-31,0.3522104341392509,0.14347759617530775,12.34862720698712,8.566176606996112,7.086063128624813,2.6137329242872087,13348627.20698712,3613732.924287209,12348627.20698712,2613732.924287209,5218.817566599981,0.5218817566599981
