Train Start,Train End,Val R2,Test R2,Validation Cumulative Return,Validation Sharpe Ratio,Test Sharpe,Test Return,Final Val Capital,Final Test Capital,Total Val Profit,Total Test Profit,Average PnL,Average PnL (%)
1988-01-01,2021-12-31,0.33479462592423637,0.16174723504673227,14.206233744886962,8.885780973737175,6.986458411779745,2.5494981664277536,15206233.744886963,3549498.1664277534,14206233.744886963,2549498.1664277534,5146.722042251678,0.5146722042251678
