Train Start,Train End,Val R2,Test R2,Validation Cumulative Return,Validation Sharpe Ratio,Test Sharpe,Test Return,Final Val Capital,Final Test Capital,Total Val Profit,Total Test Profit,Average PnL,Average PnL (%)
1996-01-01,2021-12-31,0.3540598888674522,0.19695100798762788,15.747789515181935,9.33446099672277,7.032841588838705,2.62256309813037,16747789.515181934,3622563.09813037,15747789.515181934,2622563.09813037,5229.901348722395,0.5229901348722396
