Train Start,Train End,Val R2,Test R2,Validation Cumulative Return,Validation Sharpe Ratio,Test Sharpe,Test Return,Final Val Capital,Final Test Capital,Total Val Profit,Total Test Profit,Average PnL,Average PnL (%)
2001-01-01,2021-12-31,0.1908016201653422,0.10091880958661026,11.934082373482731,8.197214855860068,6.904669207826662,2.5177182661490636,12934082.37348273,3517718.2661490636,11934082.37348273,2517718.2661490636,5111.182864130841,0.5111182864130841
