Train Start,Train End,Val R2,Test R2,Validation Cumulative Return,Validation Sharpe Ratio,Test Sharpe,Test Return,Final Val Capital,Final Test Capital,Total Val Profit,Total Test Profit,Average PnL,Average PnL (%)
2014-01-01,2021-12-31,-0.020613618350012963,0.11118744364791877,6.801820767896314,6.417917621054316,6.881454570817116,2.4774562051973494,7801820.767896314,3477456.2051973497,6801820.767896314,2477456.2051973497,5064.113530893274,0.5064113530893274
