Train Start,Train End,Val R2,Test R2,Validation Cumulative Return,Validation Sharpe Ratio,Test Sharpe,Test Return,Final Val Capital,Final Test Capital,Total Val Profit,Total Test Profit,Average PnL,Average PnL (%)
1999-01-01,2021-12-31,0.32130940447784473,0.133574208992848,15.652381211500273,9.235153225582163,6.946928318480592,2.536496965454223,16652381.211500274,3536496.965454223,15652381.211500274,2536496.965454223,5132.339741410814,0.5132339741410814
