Train Start,Train End,Val R2,Test R2,Validation Cumulative Return,Validation Sharpe Ratio,Test Sharpe,Test Return,Final Val Capital,Final Test Capital,Total Val Profit,Total Test Profit,Average PnL,Average PnL (%)
1987-01-01,2021-12-31,0.3393208410306674,0.16288489703395959,13.30854196261906,8.580578774190307,7.10658366255992,2.6139548171501623,14308541.96261906,3613954.8171501625,13308541.96261906,2613954.8171501625,5218.687690957899,0.5218687690957899
