Train Start,Train End,Val R2,Test R2,Validation Cumulative Return,Validation Sharpe Ratio,Test Sharpe,Test Return,Final Val Capital,Final Test Capital,Total Val Profit,Total Test Profit,Average PnL,Average PnL (%)
1982-01-01,2021-12-31,0.3500457386104662,0.14985806436873728,12.501970636286279,8.630176893862506,7.022794522603953,2.5761631890054772,13501970.63628628,3576163.1890054774,12501970.63628628,2576163.1890054774,5176.905250873867,0.5176905250873867
