Date,Adj Close,Close,High,Low,Open,Volume
2015-05-04,3.6947994232177734,3.9600000381469727,3.9600000381469727,3.9600000381469727,3.9600000381469727,0
2015-05-05,3.6947994232177734,3.9600000381469727,3.9600000381469727,3.880000114440918,3.9600000381469727,5900
2015-05-06,3.704129695892334,3.9700000286102295,3.9700000286102295,3.880000114440918,3.9200000762939453,4000
2015-05-07,3.6947994232177734,3.9600000381469727,3.9600000381469727,3.890000104904175,3.890000104904175,1000
2015-05-08,3.666808605194092,3.930000066757202,3.9600000381469727,3.8499999046325684,3.9000000953674316,5800
2015-05-11,3.5455141067504883,3.799999952316284,3.930000066757202,3.7899999618530273,3.799999952316284,5900
2015-05-12,3.59216570854187,3.8499999046325684,3.890000104904175,3.799999952316284,3.890000104904175,4700
2015-05-13,3.536184072494507,3.7899999618530273,3.819999933242798,3.75,3.7899999618530273,2500
2015-05-14,3.470872402191162,3.7200000286102295,3.8299999237060547,3.700000047683716,3.8299999237060547,3100
2015-05-15,3.3682384490966797,3.609999895095825,3.809999942779541,3.569999933242798,3.809999942779541,4500
2015-05-18,3.4428813457489014,3.690000057220459,3.7100000381469727,3.509999990463257,3.549999952316284,4900
2015-05-19,3.358908176422119,3.5999999046325684,3.6500000953674316,3.5999999046325684,3.619999885559082,2600
2015-05-20,3.274935483932495,3.509999990463257,3.5899999141693115,3.380000114440918,3.509999990463257,9300
2015-05-21,3.172302722930908,3.4000000953674316,3.4800000190734863,3.299999952316284,3.4800000190734863,6300
2015-05-22,3.172302722930908,3.4000000953674316,3.4000000953674316,3.3299999237060547,3.390000104904175,3800
2015-05-26,3.051008462905884,3.2699999809265137,3.4000000953674316,3.1600000858306885,3.4000000953674316,12600
2015-05-27,2.920384407043457,3.130000114440918,3.2699999809265137,3.0899999141693115,3.190000057220459,24300
2015-05-28,3.0789997577667236,3.299999952316284,3.380000114440918,3.200000047683716,3.200000047683716,16200
2015-05-29,3.5455141067504883,3.799999952316284,3.9700000286102295,3.390000104904175,3.390000104904175,30800
2015-06-01,3.5268537998199463,3.7799999713897705,3.880000114440918,3.6700000762939453,3.809999942779541,3600
2015-06-02,3.62015700340271,3.880000114440918,3.9000000953674316,3.7100000381469727,3.890000104904175,6100
2015-06-03,3.6108267307281494,3.869999885559082,3.880000114440918,3.630000114440918,3.630000114440918,2100
2015-06-04,3.59216570854187,3.8499999046325684,3.869999885559082,3.6500000953674316,3.869999885559082,1600
2015-06-05,3.5641751289367676,3.819999933242798,3.819999933242798,3.6700000762939453,3.819999933242798,4000
2015-06-08,3.470872402191162,3.7200000286102295,3.8499999046325684,3.609999895095825,3.619999885559082,4100
2015-06-09,3.517523765563965,3.7699999809265137,3.880000114440918,3.740000009536743,3.880000114440918,3000
2015-06-10,3.4335508346557617,3.680000066757202,3.880000114440918,3.619999885559082,3.880000114440918,4300
2015-06-11,3.424220561981201,3.6700000762939453,3.859999895095825,3.5299999713897705,3.859999895095825,9600
2015-06-12,3.4988629817962646,3.75,3.799999952316284,3.5299999713897705,3.7300000190734863,1300
2015-06-15,3.4802024364471436,3.7300000190734863,3.7699999809265137,3.4200000762939453,3.4200000762939453,37600
2015-06-16,3.40556001663208,3.6500000953674316,3.759999990463257,3.5999999046325684,3.5999999046325684,8600
2015-06-17,3.424220561981201,3.6700000762939453,3.700000047683716,3.5,3.6500000953674316,6800
2015-06-18,3.4335508346557617,3.680000066757202,3.7300000190734863,3.509999990463257,3.5999999046325684,8500
2015-06-19,3.452211380004883,3.700000047683716,3.7200000286102295,3.630000114440918,3.680000066757202,18900
2015-06-22,3.4615416526794434,3.7100000381469727,3.7100000381469727,3.549999952316284,3.5899999141693115,1500
2015-06-23,3.4428813457489014,3.690000057220459,3.7100000381469727,3.549999952316284,3.549999952316284,3900
2015-06-24,3.4428813457489014,3.690000057220459,3.7100000381469727,3.5399999618530273,3.559999942779541,2800
2015-06-25,3.4428813457489014,3.690000057220459,3.690000057220459,3.690000057220459,3.690000057220459,100
2015-06-26,3.4428813457489014,3.690000057220459,3.690000057220459,3.690000057220459,3.690000057220459,0
2015-06-29,3.38689923286438,3.630000114440918,3.7100000381469727,3.630000114440918,3.690000057220459,2100
2015-06-30,3.3775687217712402,3.619999885559082,3.7100000381469727,3.619999885559082,3.700000047683716,3400
2015-07-01,3.4615416526794434,3.7100000381469727,3.7100000381469727,3.7100000381469727,3.7100000381469727,2200
2015-07-02,3.4615416526794434,3.7100000381469727,3.7100000381469727,3.7100000381469727,3.7100000381469727,200
2015-07-06,3.38689923286438,3.630000114440918,3.7100000381469727,3.450000047683716,3.700000047683716,2800
2015-07-07,3.3962299823760986,3.640000104904175,3.7100000381469727,3.5799999237060547,3.5799999237060547,2800
2015-07-08,3.3309173583984375,3.569999933242798,3.700000047683716,3.569999933242798,3.690000057220459,3200
2015-07-09,3.40556001663208,3.6500000953674316,3.700000047683716,3.6500000953674316,3.6600000858306885,2300
2015-07-10,3.321587324142456,3.559999942779541,3.6500000953674316,3.559999942779541,3.6500000953674316,1700
2015-07-13,3.424220561981201,3.6700000762939453,3.700000047683716,3.6600000858306885,3.690000057220459,1400
2015-07-14,3.40556001663208,3.6500000953674316,3.700000047683716,3.6500000953674316,3.700000047683716,2700
