Date,Adj Close,Close,High,Low,Open,Volume
2012-04-12,22.093215942382812,34.0,34.209999084472656,32.0,33.25,654700
2012-04-13,24.042612075805664,37.0,37.45000076293945,33.90999984741211,34.0,1685000
2012-04-16,23.750198364257812,36.54999923706055,37.0,35.9900016784668,37.0,550200
2012-04-17,23.392812728881836,36.0,36.75,36.0,36.400001525878906,179600
2012-04-18,23.392812728881836,36.0,36.439998626708984,34.5,36.0,207100
2012-04-19,23.392812728881836,36.0,37.220001220703125,35.79999923706055,36.0,598100
2012-04-20,23.600746154785156,36.31999969482422,37.0,36.099998474121094,36.099998474121094,149700
2012-04-23,23.18487548828125,35.68000030517578,36.2400016784668,35.41999816894531,36.2400016784668,95700
2012-04-24,22.5805606842041,34.75,36.0,34.68000030517578,36.0,124500
2012-04-25,22.5805606842041,34.75,35.5,34.5,34.79999923706055,266200
2012-04-26,22.710519790649414,34.95000076293945,34.9900016784668,34.439998626708984,34.61000061035156,183900
2012-04-27,22.164690017700195,34.11000061035156,35.25,33.970001220703125,35.25,536000
2012-04-30,22.125699996948242,34.04999923706055,34.900001525878906,34.0,34.34000015258789,4105700
2012-05-01,21.28746223449707,32.7599983215332,34.099998474121094,32.58000183105469,33.7400016784668,6878600
2012-05-02,20.793611526489258,32.0,32.66999816894531,31.6299991607666,32.599998474121094,11287600
2012-05-03,20.397226333618164,31.389999389648438,31.979999542236328,31.049999237060547,31.93000030517578,11800000
2012-05-04,19.597978591918945,30.15999984741211,31.09000015258789,30.1200008392334,30.850000381469727,10881000
2012-05-07,19.07164192199707,29.350000381469727,30.549999237060547,29.25,30.100000381469727,12257200
2012-05-08,19.558992385864258,30.100000381469727,30.40999984741211,28.75,29.09000015258789,14601300
2012-05-09,21.11200714111328,32.4900016784668,32.88999938964844,29.729999542236328,29.809999465942383,13990000
2012-05-10,21.10552215576172,32.47999954223633,33.349998474121094,31.520000457763672,33.04999923706055,8862000
2012-05-11,20.683143615722656,31.829999923706055,32.150001525878906,31.399999618530273,31.729999542236328,4460100
2012-05-14,20.35173797607422,31.31999969482422,31.579999923706055,30.770000457763672,31.190000534057617,6398200
2012-05-15,20.57916831970215,31.670000076293945,32.31999969482422,31.059999465942383,31.350000381469727,6362800
2012-05-16,20.858592987060547,32.099998474121094,32.38999938964844,31.25,31.459999084472656,6118600
2012-05-17,20.31275749206543,31.260000228881836,32.0,31.200000762939453,31.889999389648438,5850500
2012-05-18,20.39073371887207,31.3799991607666,31.690000534057617,30.989999771118164,31.43000030517578,7940800
2012-05-21,20.917070388793945,32.189998626708984,32.34000015258789,30.950000762939453,31.229999542236328,5480100
2012-05-22,20.553186416625977,31.6299991607666,32.27000045776367,31.329999923706055,31.8799991607666,5415000
